id_pr,tipo,righe_aggiunte,righe_rimosse,file_modificati,moduli_toccati,complessita_media,test_aggiunti,copertura_modulo,esperienza_autore_mesi,commit_autore_modulo,reviewer,commenti_review,ora_merge,giorno_merge,bug_entro_30gg
2310,feature,105,43,3,2,7.5,0,71.1,47,18,1,5,13,Lun,0
2311,feature,12,4,3,2,6.9,1,57.1,3,1,1,5,10,Lun,0
2312,fix,110,248,10,2,8.9,0,45.5,19,6,2,4,17,Ven,1
2313,fix,36,88,2,1,11.6,1,64.6,28,8,1,5,8,Mer,0
2314,fix,36,68,3,1,5.8,1,47.4,11,5,2,3,15,Mar,0
2315,feature,105,7,2,2,3.4,1,63.8,20,8,2,4,19,Lun,0
2316,feature,52,7,2,1,5.9,0,61.9,52,13,2,2,10,Mer,0
2317,refactor,27,7,4,2,10.1,1,50.1,52,12,2,2,17,Mar,0
2318,fix,94,69,4,1,10.5,0,36.4,8,4,1,1,17,Lun,0
2319,refactor,341,96,10,3,3.8,1,68.7,64,16,1,7,19,Ven,0
2320,feature,309,39,8,2,6.7,0,76.1,10,7,1,6,14,Mar,0
2321,refactor,38,19,2,1,8.1,0,73.2,18,4,1,3,13,Mer,0
2322,feature,30,26,6,2,23.9,1,62.2,30,4,3,2,15,Mer,0
2323,feature,47,25,3,2,8.7,0,47.5,43,6,1,7,23,Mar,0
2324,fix,312,38,6,3,5.3,0,79.7,40,13,2,5,11,Gio,0
2325,feature,32,3,5,2,7.5,0,38.9,47,14,1,6,17,Mer,0
2326,feature,89,25,3,1,7.8,1,45.9,17,5,3,3,15,Lun,0
2327,refactor,52,11,4,1,5.0,0,40.7,24,4,1,3,8,Mer,0
2328,fix,10,25,1,1,13.0,1,61.0,5,0,1,2,13,Mer,0
2329,fix,91,110,4,1,8.4,1,19.6,35,7,3,4,11,Mer,0
2330,refactor,78,51,4,1,8.6,0,54.2,18,3,1,2,8,Gio,0
2331,feature,7,4,2,2,8.6,1,38.5,10,1,1,0,17,Mer,0
2332,fix,73,89,4,1,6.5,0,89.8,16,2,1,3,7,Ven,0
2333,feature,57,4,2,1,6.7,0,75.2,30,6,1,4,10,Mer,0
2334,fix,55,2,2,2,4.6,1,53.2,41,11,1,2,11,Mer,0
2335,feature,136,15,3,2,5.7,0,30.1,42,19,2,2,17,Mar,0
2336,fix,5,19,1,1,15.1,0,73.1,49,13,1,3,17,Mar,0
2337,feature,68,19,3,1,10.2,0,60.4,28,4,1,3,16,Mer,0
2338,refactor,148,534,13,4,12.3,1,72.8,35,10,2,9,17,Lun,0
2339,fix,12,10,1,1,3.3,1,82.5,9,4,1,3,7,Gio,0
2340,feature,18,66,3,2,8.2,0,69.2,17,4,2,1,16,Gio,0
2341,feature,127,3,4,2,2.1,0,64.7,83,33,1,7,7,Mer,0
2342,feature,335,73,10,3,15.9,1,72.3,24,7,1,6,16,Gio,0
2343,refactor,44,22,3,2,6.9,1,50.7,47,10,2,0,16,Mar,0
2344,feature,291,99,6,2,18.1,1,72.7,36,9,2,3,16,Mer,0
2345,feature,62,136,5,2,12.4,0,76.3,8,2,2,5,18,Ven,0
2346,feature,532,29,10,3,12.9,0,53.5,56,20,2,2,14,Mer,1
2347,feature,77,139,5,1,3.3,0,51.4,8,2,2,2,18,Gio,0
2348,fix,488,44,11,4,12.1,1,78.6,10,7,2,7,16,Ven,0
2349,refactor,44,45,3,2,2.2,0,56.1,17,4,1,2,12,Mar,0
2350,fix,65,25,5,2,5.8,1,34.9,25,2,2,5,18,Mer,0
2351,feature,186,18,4,2,4.4,0,59.1,35,13,0,0,10,Lun,0
2352,feature,95,21,3,1,11.5,0,73.5,30,6,1,8,21,Mar,0
2353,feature,991,51,18,5,17.8,1,54.3,19,7,1,4,8,Gio,0
2354,feature,31,15,3,1,9.5,1,80.6,77,16,1,4,12,Mer,0
2355,fix,314,25,10,3,13.7,0,59.7,12,3,3,4,8,Mer,1
2356,fix,166,47,5,2,3.6,1,77.2,27,5,1,6,12,Lun,0
2357,fix,261,39,11,3,14.2,0,67.0,40,12,1,4,9,Lun,0
2358,feature,32,50,1,1,8.1,1,58.1,15,3,2,2,16,Gio,0
2359,fix,130,17,5,1,3.7,1,73.6,2,1,1,1,9,Mar,0
2360,feature,166,33,7,2,6.0,1,54.2,18,5,2,4,15,Ven,0
2361,fix,74,21,4,1,7.6,1,78.9,34,3,1,4,15,Lun,0
2362,feature,395,12,8,3,10.7,1,63.2,36,7,1,8,21,Mer,0
2363,fix,34,126,6,3,5.3,0,62.4,41,11,1,5,15,Gio,0
2364,refactor,74,54,5,2,8.1,0,38.9,43,11,1,3,14,Mar,0
2365,refactor,87,234,7,3,8.8,1,42.1,24,11,1,4,12,Lun,0
2366,feature,329,18,9,3,8.3,0,61.4,43,10,1,3,11,Ven,1
2367,fix,94,201,6,2,1.5,1,67.2,64,9,0,1,23,Ven,0
2368,refactor,68,87,5,1,7.6,1,55.7,44,8,1,5,12,Gio,0
2369,feature,108,55,4,2,12.1,0,55.8,82,17,3,2,16,Gio,0
2370,feature,49,44,2,2,11.1,0,44.6,37,12,2,5,15,Lun,0
2371,feature,54,55,2,1,16.9,0,45.2,78,26,1,5,17,Ven,0
2372,feature,79,29,3,2,10.9,1,58.3,18,7,1,3,17,Mar,0
2373,feature,55,2,2,2,5.8,1,77.2,4,2,0,0,12,Mar,0
2374,feature,12,236,7,3,4.7,0,80.5,69,13,1,2,14,Lun,0
2375,feature,62,15,4,2,4.2,0,76.3,28,6,1,2,9,Lun,0
2376,feature,63,60,3,1,5.3,0,71.0,12,2,2,2,9,Gio,0
2377,fix,57,57,3,1,10.8,0,72.4,70,10,1,1,17,Ven,1
2378,refactor,79,31,3,2,18.5,1,67.9,25,10,1,3,14,Mar,0
2379,feature,23,66,4,2,8.1,0,7.4,15,3,3,6,14,Mer,0
2380,refactor,15,68,1,2,14.9,1,61.1,9,1,1,3,15,Mar,0
2381,refactor,41,7,2,1,14.4,0,16.7,27,9,1,2,21,Lun,1
2382,fix,52,6,1,2,5.1,1,86.4,61,10,1,4,15,Gio,0
2383,feature,77,10,2,2,1.6,0,67.8,30,9,2,2,17,Mar,0
2384,fix,73,21,2,2,4.9,0,68.9,52,14,2,3,19,Gio,0
2385,refactor,161,9,4,1,11.0,1,84.0,3,1,2,4,18,Gio,0
2386,refactor,333,72,10,3,3.6,1,48.3,20,5,1,8,17,Mer,0
2387,feature,106,255,6,3,6.6,0,87.4,37,7,1,5,13,Ven,1
2388,feature,64,207,6,3,5.6,0,57.7,10,1,1,3,21,Mar,1
2389,refactor,56,2,3,1,15.3,0,73.4,40,9,2,2,13,Mer,0
2390,refactor,255,29,9,3,4.4,1,74.3,12,2,0,0,11,Gio,0
2391,refactor,104,15,3,2,8.3,1,72.3,8,3,1,2,10,Ven,0
2392,feature,71,47,4,1,10.3,0,52.7,36,4,1,4,17,Mar,0
2393,feature,60,60,3,1,6.4,1,54.2,11,3,2,4,17,Lun,0
2394,refactor,998,30,18,5,4.4,0,74.7,34,9,0,2,10,Lun,0
2395,feature,86,13,6,3,8.0,0,63.4,7,2,2,4,14,Mer,0
2396,feature,390,27,11,3,10.0,1,29.4,22,7,1,3,12,Ven,0
2397,refactor,151,49,5,1,7.5,0,60.5,56,18,1,2,15,Lun,1
2398,fix,55,13,6,3,5.4,1,59.6,44,8,1,5,16,Mer,0
2399,feature,132,22,5,1,5.8,1,26.2,34,8,1,3,11,Mar,0
2400,feature,200,117,7,2,7.0,0,45.1,60,16,2,3,11,Mar,0
2401,refactor,13,37,1,1,13.0,0,53.4,45,13,1,3,17,Lun,0
2402,feature,55,5,2,2,3.8,1,72.4,18,7,1,4,19,Mar,0
2403,feature,24,194,6,3,17.9,1,72.7,25,7,2,4,16,Ven,0
2404,feature,49,22,1,2,3.9,1,68.8,26,8,1,3,12,Ven,0
2405,refactor,123,39,4,2,3.8,1,87.9,17,6,1,2,10,Ven,0
2406,refactor,149,81,4,2,11.4,0,81.7,19,4,1,7,13,Lun,0
2407,feature,27,32,2,2,8.9,1,80.7,19,9,2,5,9,Mer,0
2408,feature,560,32,12,3,2.2,1,57.7,49,13,1,7,10,Ven,0
2409,feature,23,37,2,1,8.4,0,65.2,37,8,1,0,21,Mar,0
2410,feature,46,87,4,2,7.5,1,22.2,7,1,1,5,5,Gio,0
2411,refactor,44,8,4,2,9.0,0,63.9,35,6,1,7,14,Mar,0
2412,feature,335,62,8,2,7.5,1,62.7,66,21,2,2,10,Gio,0
2413,feature,37,200,7,2,3.6,1,38.1,8,2,2,3,15,Mer,0
2414,refactor,278,8,7,3,5.9,1,65.2,76,23,1,4,11,Gio,0
2415,feature,65,14,2,2,10.2,0,74.2,107,25,2,5,19,Ven,0
2416,feature,88,153,6,3,8.9,1,41.4,12,0,1,3,18,Mer,0
2417,feature,63,80,8,2,4.8,1,37.3,75,14,3,3,11,Lun,0
2418,feature,3,14,1,1,9.3,1,64.4,16,5,2,1,16,Lun,0
2419,feature,7,66,2,2,6.3,1,38.6,19,6,1,3,18,Gio,1
2420,refactor,344,51,8,3,6.3,0,54.2,10,7,1,3,15,Mer,1
2421,fix,191,137,5,1,17.9,1,57.4,107,31,2,2,9,Ven,0
2422,refactor,77,31,3,2,18.8,1,57.1,31,3,1,4,15,Gio,0
2423,feature,336,100,10,2,5.4,1,70.1,6,2,2,0,11,Lun,0
2424,fix,30,56,3,2,1.9,0,69.3,39,7,2,5,11,Gio,0
2425,feature,383,48,7,2,5.0,0,64.0,23,6,1,3,13,Mer,1
2426,refactor,70,57,2,1,16.7,1,60.2,15,6,1,4,12,Gio,0
2427,feature,38,24,2,1,10.4,0,69.3,30,8,1,0,14,Lun,0
2428,feature,160,9,4,1,4.0,0,74.6,25,5,1,2,13,Lun,0
2429,refactor,21,21,1,1,4.7,1,58.4,33,6,2,3,20,Ven,0
2430,feature,18,47,4,1,7.1,0,63.0,30,8,3,1,15,Gio,0
2431,refactor,19,289,7,3,4.4,1,63.7,43,10,2,8,11,Lun,0
2432,fix,1135,10,19,4,10.1,0,63.8,41,9,1,13,17,Lun,1
2433,refactor,79,14,3,2,34.5,1,67.0,63,16,3,5,9,Ven,0
2434,feature,100,17,3,1,1.8,1,73.0,15,2,1,6,10,Mar,0
2435,refactor,251,28,5,2,3.7,1,77.3,7,1,1,4,16,Lun,0
2436,feature,16,19,2,2,12.9,1,44.2,1,0,1,3,13,Lun,0
2437,feature,47,84,3,1,6.7,0,78.5,94,23,1,5,17,Gio,0
2438,refactor,127,53,3,2,8.8,0,70.8,17,9,1,4,23,Gio,0
2439,fix,28,33,2,2,15.0,0,39.6,50,11,1,4,13,Lun,1
2440,feature,58,50,2,2,21.6,1,85.3,41,7,2,3,15,Lun,0
2441,feature,80,11,3,1,8.0,0,50.3,33,5,1,4,12,Mar,1
2442,refactor,24,21,1,1,4.7,0,55.4,30,10,1,1,14,Ven,0
2443,feature,13,106,4,2,7.1,1,64.2,82,18,1,3,6,Mar,0
2444,fix,463,44,9,3,9.0,1,54.2,18,8,2,5,0,Mer,0
2445,feature,154,21,4,1,14.3,1,56.7,48,19,0,0,9,Ven,0
2446,fix,32,21,1,1,9.3,0,71.7,28,9,1,3,10,Mer,0
2447,refactor,659,11,12,4,22.1,1,67.1,6,2,3,3,18,Lun,0
2448,feature,373,7,7,3,10.5,0,66.5,40,10,1,6,20,Mer,1
2449,fix,39,16,1,1,24.8,1,39.4,50,11,1,4,14,Mer,0
2450,feature,324,10,8,3,23.7,1,76.4,9,0,0,0,10,Mar,0
2451,feature,50,6,5,1,19.2,0,85.6,4,2,1,2,11,Mar,0
2452,fix,79,15,3,1,4.5,0,69.9,45,14,1,2,19,Ven,0
2453,feature,63,7,3,1,6.7,0,67.0,91,25,1,0,17,Lun,0
2454,feature,593,46,14,4,9.9,0,66.7,58,9,2,3,10,Lun,0
2455,refactor,31,59,3,2,5.9,0,73.9,29,8,1,3,14,Mar,0
2456,refactor,609,4,11,4,5.0,1,34.7,66,19,1,3,9,Lun,0
2457,feature,341,7,7,2,1.0,1,72.5,41,10,1,5,14,Gio,0
2458,fix,12,8,1,1,16.7,0,44.8,18,2,3,4,12,Lun,0
2459,feature,107,28,3,2,10.4,1,50.2,49,10,1,5,11,Gio,0
2460,feature,125,7,3,1,8.5,1,61.6,12,2,2,5,22,Mar,0
2461,fix,267,59,6,3,5.9,1,44.2,75,16,1,3,15,Ven,0
2462,fix,206,6,4,1,12.8,1,59.9,68,17,3,3,15,Mer,0
2463,refactor,140,68,5,1,19.6,1,30.6,15,4,0,0,13,Mer,0
2464,feature,101,20,5,2,9.2,0,71.4,9,1,1,2,15,Mar,0
2465,feature,14,26,2,1,14.7,1,84.0,9,1,2,2,15,Lun,0
2466,feature,131,53,4,1,7.7,0,36.5,36,11,2,2,10,Mer,0
2467,feature,527,15,12,4,19.2,0,50.7,17,3,1,7,14,Lun,1
2468,feature,146,31,3,2,5.2,0,66.4,106,24,3,4,13,Mer,0
2469,refactor,106,49,5,1,9.4,1,51.8,62,12,3,3,12,Mar,0
2470,feature,96,11,3,2,5.8,1,71.0,99,32,1,4,12,Mer,0
2471,feature,19,3,1,2,3.5,0,85.6,29,9,2,1,17,Gio,0
2472,refactor,126,36,5,1,11.9,1,55.7,16,3,1,5,18,Mar,0
2473,feature,71,23,3,2,16.2,1,49.2,34,13,1,7,19,Mer,0
2474,feature,75,31,2,1,4.1,0,23.1,7,4,1,5,8,Mar,1
2475,fix,80,258,7,3,10.6,1,49.1,43,14,3,8,9,Mar,0
2476,fix,82,41,3,1,9.6,1,77.3,17,8,2,5,14,Mer,0
2477,feature,26,38,2,2,11.0,1,33.7,32,6,1,1,13,Mar,0
2478,feature,196,6,3,1,4.3,0,23.9,24,2,2,13,11,Lun,0
2479,refactor,45,18,3,1,3.0,1,69.2,36,8,1,3,11,Lun,0
2480,refactor,83,20,5,2,5.0,0,84.2,24,7,3,6,15,Lun,0
2481,refactor,71,58,2,2,9.1,0,74.5,20,2,0,0,16,Gio,0
2482,feature,1862,47,36,8,6.4,1,46.0,37,9,1,5,16,Ven,0
2483,feature,39,181,5,1,5.7,0,80.0,4,5,2,3,10,Mer,0
2484,feature,263,21,6,2,9.4,1,80.0,36,9,1,3,8,Ven,0
2485,fix,146,4,3,1,6.9,0,79.5,61,16,1,1,17,Lun,0
2486,refactor,586,24,12,3,16.0,1,65.0,29,16,1,3,13,Lun,0
2487,feature,291,10,7,2,6.4,0,78.3,30,10,0,1,10,Lun,1
2488,feature,16,4,2,1,10.6,0,69.6,59,12,1,5,14,Gio,0
2489,feature,183,237,10,3,2.2,1,64.8,20,3,1,3,16,Mer,0
2490,feature,16,62,2,2,5.6,1,27.2,1,0,1,3,9,Mar,0
2491,refactor,246,37,6,2,9.2,1,45.0,42,14,0,0,16,Mer,0
2492,refactor,87,33,4,2,10.3,0,75.0,59,21,3,1,12,Mar,0
2493,refactor,86,27,2,2,16.6,0,22.4,69,16,1,5,15,Ven,0
2494,feature,338,3,8,3,21.4,1,54.1,21,2,1,3,7,Ven,0
2495,refactor,41,57,3,1,7.8,1,57.2,44,11,1,3,12,Ven,0
2496,feature,285,3,6,2,10.3,1,66.7,25,4,2,4,10,Mer,0
2497,fix,810,4,17,5,12.4,1,62.5,69,16,1,6,11,Ven,0
2498,feature,56,6,1,1,9.3,0,85.1,42,7,1,3,16,Gio,0
2499,feature,40,102,2,1,4.6,1,54.7,23,6,1,6,15,Mer,0
2500,fix,135,55,5,1,4.1,0,57.9,14,2,1,4,14,Mer,0
2501,feature,65,11,1,2,6.5,1,50.5,20,5,2,7,14,Mar,0
2502,feature,12,3,1,2,5.7,1,27.8,5,0,2,4,13,Lun,0
2503,fix,56,92,3,1,9.3,1,78.1,5,0,3,10,16,Ven,0
2504,feature,265,81,7,2,2.5,0,68.0,42,13,3,5,16,Mer,0
2505,fix,34,36,2,2,10.1,1,71.9,36,7,2,5,10,Gio,0
2506,fix,32,347,6,2,14.1,1,68.4,71,11,1,4,10,Mer,0
2507,feature,29,38,2,2,9.3,1,79.9,20,4,1,5,12,Mar,0
2508,feature,228,140,8,3,11.0,1,66.6,17,6,1,1,11,Mer,0
2509,feature,12,168,3,2,6.1,1,58.5,31,8,3,4,9,Lun,0
2510,feature,206,65,6,2,12.7,1,83.0,55,12,1,1,9,Mar,0
2511,feature,24,6,3,2,2.2,1,55.1,23,8,3,1,15,Ven,0
2512,feature,58,21,2,1,3.5,0,62.1,24,9,1,5,6,Mar,1
2513,feature,47,197,6,3,7.3,0,64.7,45,17,2,5,14,Mer,0
2514,refactor,201,41,6,3,11.9,1,41.2,41,10,2,4,16,Mer,0
2515,feature,519,85,11,4,2.4,1,49.6,6,2,3,7,16,Mar,0
2516,refactor,93,55,3,2,10.4,1,35.8,23,12,0,2,13,Lun,0
2517,feature,112,27,4,2,4.0,1,48.9,47,13,1,6,15,Ven,0
2518,feature,197,26,4,2,15.2,1,48.9,19,6,2,4,13,Gio,1
2519,feature,185,19,5,2,13.4,1,49.5,10,3,1,4,11,Mer,0
2520,refactor,7,5,1,2,12.1,0,62.9,21,8,2,0,16,Mer,0
2521,refactor,23,151,7,3,2.4,1,74.8,59,11,1,5,12,Mar,0
2522,fix,54,9,1,2,2.8,1,45.1,34,8,3,5,8,Gio,0
2523,fix,110,35,4,1,3.0,1,69.3,4,0,3,4,9,Ven,0
2524,refactor,2,237,6,2,10.2,1,94.3,11,2,1,7,10,Lun,0
2525,refactor,151,19,6,2,13.3,1,51.9,26,3,2,5,15,Lun,0
2526,fix,430,27,10,3,7.1,0,40.8,33,10,3,4,14,Lun,0
2527,feature,225,13,5,2,10.6,1,65.0,34,8,1,1,7,Gio,0
2528,feature,823,15,17,4,12.9,0,66.4,32,6,1,5,9,Ven,0
2529,fix,233,8,4,2,19.5,1,70.4,38,10,2,1,8,Lun,0
2530,feature,26,9,3,1,1.8,0,86.1,56,17,2,1,14,Mar,0
2531,refactor,291,1,6,2,4.7,0,45.7,41,12,1,7,8,Lun,0
2532,refactor,91,9,4,1,9.7,1,77.5,33,12,1,4,17,Mer,0
2533,feature,167,38,6,3,12.4,0,57.6,21,6,2,2,9,Ven,0
2534,fix,68,10,1,2,5.2,0,68.5,27,10,2,2,17,Mar,0
2535,feature,31,19,3,2,6.1,1,77.4,42,15,1,2,11,Gio,0
2536,refactor,90,16,4,2,13.0,0,69.4,56,10,1,5,16,Mar,0
2537,refactor,199,11,5,2,6.5,1,83.9,13,1,1,7,10,Mar,0
2538,feature,326,26,7,3,14.3,1,67.3,58,20,2,2,17,Mer,1
2539,refactor,56,22,2,1,16.9,1,47.5,26,9,1,4,17,Mer,1
2540,fix,453,15,10,2,6.1,1,80.8,34,7,2,4,11,Mar,0
2541,feature,51,127,7,3,14.0,1,54.6,10,4,2,7,14,Mar,0
2542,refactor,91,40,4,1,3.7,0,79.3,33,5,1,4,19,Mer,0
2543,fix,47,7,1,1,17.6,1,53.3,52,9,3,4,22,Mar,0
2544,feature,103,209,7,2,16.6,1,38.5,20,6,2,10,16,Mar,0
2545,feature,165,11,7,2,2.8,1,58.9,5,2,1,1,11,Mer,0
2546,feature,308,201,9,2,4.9,0,71.0,21,7,2,4,14,Gio,0
2547,fix,39,44,2,2,13.7,1,56.6,51,16,1,6,15,Lun,0
2548,fix,165,143,6,3,9.1,1,68.3,28,11,3,8,9,Ven,0
2549,feature,99,273,9,3,16.1,1,65.6,46,12,2,8,12,Ven,0
2550,feature,62,26,3,2,2.2,0,71.0,36,14,2,4,12,Mar,0
2551,fix,30,2,4,1,7.3,1,58.9,77,26,2,1,16,Ven,0
2552,feature,115,88,5,1,9.7,1,58.8,45,21,2,7,9,Lun,0
2553,feature,288,10,5,1,6.1,0,68.7,43,14,2,7,16,Mar,0
2554,refactor,34,38,2,2,14.7,0,44.0,20,3,1,2,15,Gio,0
2555,feature,84,54,3,1,2.6,1,71.9,14,1,1,3,9,Gio,0
2556,feature,72,43,8,2,7.7,1,57.6,24,3,2,5,12,Gio,0
2557,feature,155,134,7,2,14.8,0,88.8,16,4,3,5,17,Mar,0
2558,feature,43,48,5,2,9.4,1,49.7,22,6,1,1,15,Gio,0
2559,fix,263,24,9,2,6.1,0,70.0,35,12,0,0,12,Ven,0
2560,refactor,241,16,7,3,1.7,1,91.1,33,5,1,5,20,Gio,1
2561,feature,159,12,3,2,5.7,1,70.9,34,6,1,5,9,Lun,0
2562,refactor,147,36,5,2,8.2,1,49.1,27,7,3,9,14,Gio,0
2563,refactor,31,53,4,1,11.7,0,41.8,5,0,2,4,16,Lun,0
2564,fix,44,8,3,1,6.4,0,44.4,24,8,2,1,13,Gio,0
2565,feature,150,15,4,1,4.1,1,66.5,54,11,2,7,15,Gio,0
2566,feature,69,180,6,2,4.3,1,45.5,40,7,2,5,11,Mer,0
2567,refactor,140,208,9,2,7.9,1,62.5,50,14,2,1,17,Gio,0
2568,fix,9,24,2,2,4.1,0,77.5,48,12,0,2,9,Ven,0
2569,fix,61,4,2,2,8.2,1,63.4,43,10,2,4,17,Ven,0
2570,feature,36,56,4,1,5.5,1,93.0,45,6,2,2,11,Mar,1
2571,fix,41,235,6,2,9.9,1,14.7,30,8,1,3,12,Ven,0
2572,feature,15,18,3,2,8.8,1,57.8,19,4,1,4,8,Gio,0
2573,feature,61,39,6,2,6.7,1,38.9,61,16,2,6,20,Gio,0
2574,feature,86,28,4,1,2.1,1,42.2,25,6,3,4,9,Mer,0
2575,fix,28,76,2,2,4.7,1,32.9,31,6,1,3,21,Ven,0
2576,feature,204,22,8,3,8.3,1,35.7,25,7,1,6,14,Mar,0
2577,fix,100,69,4,1,15.9,1,54.9,32,6,2,2,4,Mer,0
2578,fix,30,29,4,2,14.6,1,49.7,19,4,0,0,17,Gio,1
2579,feature,191,36,5,1,15.0,0,69.9,13,4,1,5,10,Lun,0
2580,feature,184,20,7,2,7.4,0,65.3,13,5,1,3,9,Gio,0
2581,fix,66,5,3,2,11.2,0,75.9,19,3,2,3,10,Ven,0
2582,feature,23,228,6,2,14.9,1,51.7,15,4,0,0,17,Gio,1
2583,refactor,227,42,6,2,18.2,1,61.8,30,6,1,5,15,Ven,0
2584,feature,23,49,4,1,6.6,1,91.9,46,11,2,5,16,Lun,0
2585,feature,52,30,4,1,6.2,0,85.3,9,3,2,6,14,Gio,0
2586,fix,28,9,3,2,17.3,1,57.1,25,3,1,4,17,Mar,0
2587,feature,132,18,3,2,16.6,0,50.6,41,11,2,7,9,Mer,0
2588,fix,19,25,2,1,4.2,1,27.4,44,15,1,4,14,Lun,1
2589,feature,38,8,2,1,3.3,1,33.2,20,7,2,2,18,Lun,0
2590,feature,10,15,2,1,15.3,1,71.2,33,12,1,4,11,Ven,0
2591,feature,244,15,5,2,6.8,0,45.4,9,5,2,3,21,Lun,0
2592,fix,52,3,4,1,8.3,0,57.1,5,2,2,6,16,Lun,0
2593,fix,40,45,4,1,5.9,0,61.3,46,9,1,2,17,Gio,0
2594,fix,35,29,1,2,2.8,1,77.9,57,13,2,1,11,Mer,0
2595,feature,265,15,5,2,6.2,1,71.8,9,3,2,5,15,Lun,0
2596,fix,392,64,9,2,6.1,1,59.8,14,2,1,3,13,Mer,0
2597,fix,27,95,3,1,3.5,1,45.5,38,9,1,4,11,Gio,0
2598,feature,69,51,2,1,27.6,1,56.7,2,0,2,3,19,Lun,0
2599,fix,225,21,7,2,14.9,0,49.0,14,4,2,0,19,Mar,1
2600,feature,119,5,3,2,9.2,1,80.3,30,12,1,1,10,Mar,0
2601,refactor,7,15,3,1,12.2,0,69.2,22,3,2,2,11,Gio,0
2602,fix,70,31,2,2,2.5,1,67.9,85,16,1,1,10,Gio,0
2603,feature,363,23,6,3,5.2,0,79.0,32,7,1,5,14,Gio,0
2604,refactor,71,29,3,1,13.7,1,69.9,18,3,3,5,12,Gio,0
2605,feature,50,10,2,2,6.0,0,35.8,64,17,1,3,11,Ven,0
2606,feature,36,16,3,2,4.5,1,47.4,8,0,1,2,8,Gio,0
2607,fix,102,59,9,2,5.6,0,38.5,11,1,1,3,11,Ven,0
2608,feature,48,27,3,2,11.4,1,57.2,23,5,1,3,8,Mer,0
2609,feature,185,192,7,2,8.4,0,32.6,7,3,1,2,13,Mer,1
2610,refactor,16,14,2,2,12.2,1,44.1,19,2,1,5,20,Mar,1
2611,refactor,36,38,1,2,24.4,1,59.7,71,16,2,4,20,Ven,0
2612,feature,216,383,10,2,6.5,1,39.4,4,0,2,4,0,Mar,1
2613,refactor,34,10,4,1,9.3,0,19.6,48,13,2,0,11,Mer,0
2614,feature,172,4,3,2,12.8,1,39.0,71,17,1,0,14,Mar,1
2615,feature,175,130,7,2,17.1,0,43.7,15,7,1,4,17,Gio,1
2616,fix,88,7,4,2,17.1,1,45.8,38,15,3,7,10,Mer,0
2617,refactor,23,26,1,2,7.1,0,50.9,26,10,2,5,9,Gio,0
2618,fix,74,181,5,1,11.5,0,47.6,55,18,1,2,10,Mar,0
2619,feature,43,39,6,2,4.8,0,72.1,16,2,3,5,13,Mar,0
2620,feature,291,92,6,3,4.4,1,79.3,6,1,2,5,21,Mar,0
2621,feature,24,4,1,2,14.2,0,76.5,7,1,1,1,13,Mar,0
2622,refactor,96,13,2,2,16.0,1,91.5,18,2,2,7,12,Mer,0
2623,feature,199,18,7,3,20.2,1,68.4,21,2,1,1,16,Gio,0
2624,fix,194,11,5,1,6.4,0,71.5,18,1,2,2,14,Ven,0
2625,feature,33,84,2,1,7.1,1,76.4,11,2,2,5,1,Mer,0
2626,fix,51,15,1,1,2.0,1,69.4,41,12,0,0,15,Lun,0
2627,fix,182,47,4,1,3.7,0,79.1,33,7,1,4,23,Ven,0
2628,feature,60,89,3,2,15.6,0,69.3,8,1,2,4,16,Mar,0
2629,fix,44,23,1,1,2.2,1,37.0,37,11,2,4,16,Gio,0
2630,feature,11,104,7,2,2.9,0,31.2,32,13,1,0,13,Lun,0
2631,feature,61,26,1,1,10.6,0,86.8,23,3,1,5,19,Mer,0
2632,feature,66,1,2,2,24.0,1,45.5,45,15,0,2,15,Mer,0
2633,feature,178,122,10,3,8.4,1,87.7,35,10,2,3,18,Lun,0
2634,feature,122,28,2,1,7.6,0,50.2,20,5,1,4,17,Mar,0
2635,fix,105,68,4,1,15.5,0,62.8,78,17,2,3,15,Mer,0
2636,feature,123,12,4,1,15.7,1,53.1,13,2,2,3,8,Gio,0
2637,feature,68,6,4,1,9.4,1,54.2,30,6,1,8,13,Gio,0
2638,feature,32,132,3,1,9.4,0,63.6,9,3,2,5,11,Gio,0
2639,feature,980,21,17,4,11.1,0,43.5,12,5,2,6,16,Gio,1
2640,fix,767,28,13,3,1.2,1,59.4,19,4,1,6,12,Mar,0
2641,feature,18,12,1,1,11.2,1,72.5,2,0,1,3,17,Mar,0
2642,feature,206,17,5,1,3.1,0,51.4,7,2,1,1,12,Lun,0
2643,fix,84,107,3,1,5.3,1,68.9,9,3,3,5,15,Ven,0
2644,fix,13,93,5,1,13.2,0,74.8,53,17,1,4,18,Mar,0
2645,fix,28,52,3,2,16.4,0,50.9,3,1,1,3,14,Lun,0
2646,feature,48,22,2,1,11.6,0,47.9,12,3,1,0,15,Gio,0
2647,feature,34,28,2,1,3.7,0,71.1,12,0,2,4,15,Mer,0
2648,feature,21,3,1,1,7.8,1,29.8,8,5,2,2,9,Mar,0
2649,refactor,162,47,4,1,3.4,1,57.4,4,0,1,6,17,Ven,0
2650,fix,86,8,2,2,4.5,0,57.2,56,13,0,0,16,Mar,0
2651,feature,9,38,2,1,3.1,0,71.4,17,2,3,2,14,Ven,1
2652,feature,70,219,7,2,2.6,0,69.9,52,20,1,6,22,Lun,0
2653,feature,52,13,5,1,2.4,0,48.5,22,7,2,2,6,Mar,0
2654,feature,97,10,3,2,11.8,0,62.0,10,3,2,4,10,Gio,0
